experiment,label,SPI,PFSI,TFSI,PPR,PPD
245.0,compromised,0.3659,51.0,65.0,1.05,0.05
246.0,normal,0.1265,30.5,61.5,1.0,0.0
246.0,compromised,0.1372,6.0,50.0,1.04,0.04
247.0,normal,0.0973,44.0,55.0,1.0,0.0
247.0,compromised,0.5023,63.5,63.5,0.0,0.0
248.0,normal,0.1389,13.5,37.5,1.0,0.0
248.0,compromised,0.1725,51.67,51.67,1.0,0.0
249.0,normal,0.0922,20.0,0.0,1.0,0.0
249.0,compromised,0.1686,20.5,6.5,1.02,0.02
250.0,normal,0.1008,30.0,44.0,1.0,0.0
250.0,compromised,0.1385,51.0,76.0,0.99,0.0
251.0,normal,0.1556,4.0,26.0,1.0,0.0
251.0,compromised,0.4746,58.67,78.33,1.0,0.0
252.0,normal,0.097,11.0,37.0,1.0,0.0
252.0,compromised,0.6307,47.33,47.33,0.98,0.0
253.0,normal,0.2112,30.0,30.0,1.0,0.0
253.0,compromised,0.3584,59.67,59.67,1.0,0.0
254.0,normal,0.1667,29.0,47.0,1.0,0.0
254.0,compromised,0.1985,16.5,44.5,1.07,0.07
255.0,normal,0.1196,20.0,45.0,1.0,0.0
255.0,compromised,0.2567,83.33,116.67,1.08,0.08
256.0,normal,0.2264,23.5,46.5,1.0,0.0
256.0,compromised,0.1935,16.5,53.5,1.03,0.03
257.0,normal,0.1511,23.0,0.0,1.0,0.0
257.0,compromised,0.1922,51.33,69.67,1.0,0.0
258.0,normal,0.1602,26.0,44.0,1.0,0.0
258.0,compromised,0.1539,63.33,76.33,1.02,0.02
259.0,normal,0.064,34.0,47.0,1.0,0.0
259.0,compromised,0.4235,59.33,73.33,1.0,0.0
260.0,normal,0.0938,6.0,36.0,1.0,0.0
260.0,compromised,0.2055,12.5,50.5,1.01,0.01
261.0,normal,0.2929,13.0,29.0,1.0,0.0
261.0,compromised,0.1881,23.5,15.5,1.08,0.08
262.0,normal,0.2355,42.5,52.5,1.0,0.0
262.0,compromised,0.2798,16.0,47.0,1.06,0.06
263.0,normal,0.1154,20.0,47.0,1.0,0.0
263.0,compromised,1.0275,95.67,139.33,1.08,0.08
264.0,normal,0.2342,32.5,42.5,1.0,0.0
264.0,compromised,0.7595,53.0,48.5,0.99,0.0
265.0,normal,0.1046,21.5,47.5,1.0,0.0
265.0,compromised,0.2747,51.67,83.67,1.08,0.08
266.0,normal,0.1176,6.0,36.0,1.0,0.0
266.0,compromised,0.1522,15.0,28.0,1.08,0.08
267.0,normal,0.0513,2.0,33.0,1.0,0.0
267.0,compromised,0.0847,1.5,37.5,1.02,0.02
268.0,normal,0.1072,1.0,27.0,1.0,0.0
268.0,compromised,0.4393,57.67,61.33,1.01,0.01
269.0,normal,0.1861,20.0,31.0,1.0,0.0
269.0,compromised,0.184,28.5,41.5,1.03,0.03
270.0,normal,0.1385,29.0,61.0,1.0,0.0
270.0,compromised,0.1557,42.5,86.5,1.03,0.03
271.0,normal,0.2245,12.0,30.0,1.0,0.0
271.0,compromised,0.6372,50.33,71.67,1.1,0.1
272.0,normal,0.2269,2.0,22.0,1.0,0.0
272.0,compromised,0.5997,76.0,70.0,1.03,0.03
273.0,normal,0.0764,0.0,0.0,0.0,0.0
273.0,compromised,0.526,79.0,79.0,1.0,0.0
274.0,normal,0.1719,28.0,35.0,1.0,0.0
274.0,compromised,0.7253,74.67,74.67,1.02,0.02
275.0,normal,0.1362,4.0,30.0,1.0,0.0
275.0,compromised,0.3165,50.0,51.0,1.06,0.06
276.0,normal,0.2223,13.0,26.0,1.0,0.0
276.0,compromised,0.3429,40.67,47.33,1.0,0.0
277.0,normal,0.2291,23.0,57.0,1.0,0.0
277.0,compromised,0.0563,15.5,54.5,1.0,0.0
278.0,normal,0.1047,32.5,46.5,1.0,0.0
278.0,compromised,0.1699,108.0,125.0,1.05,0.05
279.0,normal,0.106,5.0,47.0,1.0,0.0
279.0,compromised,0.4927,64.0,64.0,1.05,0.05
280.0,normal,0.2031,31.5,33.5,1.0,0.0
280.0,compromised,0.2621,15.5,53.5,1.05,0.05
281.0,normal,0.1102,36.0,49.0,1.0,0.0
281.0,compromised,0.1178,27.5,53.5,1.02,0.02
282.0,normal,0.2191,16.0,32.0,1.0,0.0
282.0,compromised,0.2117,0.0,0.0,1.0,0.0
283.0,normal,0.1593,31.0,39.0,1.0,0.0
283.0,compromised,0.4262,63.0,69.0,1.12,0.12
284.0,normal,0.1358,27.0,0.0,1.0,0.0
284.0,compromised,0.1107,1.5,10.5,1.03,0.03
285.0,normal,0.1279,8.0,44.0,1.0,0.0
285.0,compromised,0.1341,22.0,35.0,1.11,0.11
286.0,normal,0.1972,9.0,39.0,1.0,0.0
286.0,compromised,0.1418,44.33,44.33,1.02,0.02
287.0,normal,0.1445,10.0,48.0,1.0,0.0
287.0,compromised,0.2203,6.5,45.5,1.01,0.01
288.0,normal,0.252,10.0,23.0,1.0,0.0
288.0,compromised,0.0963,58.5,29.5,0.99,0.0
289.0,normal,0.1786,26.0,42.0,1.0,0.0
289.0,compromised,0.297,40.0,74.0,1.01,0.01
290.0,normal,0.152,39.0,39.0,1.0,0.0
290.0,compromised,0.549,66.0,66.0,0.0,0.0
291.0,normal,0.14,36.0,54.0,1.0,0.0
291.0,compromised,0.289,62.33,87.67,1.06,0.06
292.0,normal,0.1926,12.0,35.0,1.0,0.0
292.0,compromised,0.2931,53.67,66.33,1.0,0.0
293.0,normal,0.1458,20.0,32.0,1.0,0.0
293.0,compromised,0.1314,9.0,27.0,1.03,0.03
294.0,normal,0.1772,7.0,29.0,1.0,0.0
294.0,compromised,0.6345,57.67,80.33,1.0,0.0
295.0,normal,0.084,27.0,51.0,1.0,0.0
295.0,compromised,0.6911,64.5,64.5,0.0,0.0
296.0,normal,0.0915,17.0,56.0,1.0,0.0
296.0,compromised,0.3041,0.0,0.0,0.0,0.0
297.0,normal,0.1385,6.0,33.0,1.0,0.0
297.0,compromised,0.2031,18.0,31.0,1.0,0.0
298.0,normal,0.1803,19.0,32.0,1.0,0.0
298.0,compromised,0.3094,51.33,61.67,1.02,0.02
299.0,normal,0.1653,32.0,27.0,1.0,0.0
299.0,compromised,0.435,30.5,22.5,1.07,0.07
300.0,normal,0.122,27.5,22.5,1.0,0.0
300.0,compromised,0.6467,39.33,42.33,1.0,0.0
301.0,normal,0.1893,27.0,35.0,1.0,0.0
301.0,compromised,0.1555,49.0,57.0,1.05,0.05
302.0,normal,0.3075,27.0,27.0,1.0,0.0
302.0,compromised,0.4789,70.0,85.0,1.09,0.09
303.0,normal,0.1817,5.0,21.0,1.0,0.0
303.0,compromised,0.7175,42.67,42.67,1.0,0.0
304.0,normal,0.1645,23.5,18.5,1.0,0.0
304.0,compromised,0.5937,62.0,62.0,1.0,0.0
305.0,normal,0.1214,18.0,31.0,1.0,0.0
305.0,compromised,0.4619,36.0,58.0,0.98,0.0
306.0,normal,0.0694,34.0,3.0,1.0,0.0
306.0,compromised,0.2079,44.5,4.5,1.05,0.05
307.0,normal,0.1444,40.0,40.0,1.0,0.0
307.0,compromised,0.4319,63.67,63.67,1.06,0.06
308.0,normal,0.0751,37.0,37.0,1.0,0.0
308.0,compromised,0.0959,31.5,31.5,1.0,0.0
309.0,normal,0.236,48.0,48.0,1.0,0.0
309.0,compromised,0.3611,52.5,52.5,0.0,0.0
310.0,normal,0.132,36.0,36.0,1.0,0.0
310.0,compromised,0.3195,62.67,62.67,1.0,0.0
311.0,normal,0.1576,28.0,40.0,1.0,0.0
311.0,compromised,0.7624,51.0,64.0,1.0,0.0
312.0,normal,0.0964,14.5,51.5,1.0,0.0
312.0,compromised,0.3719,8.0,54.0,1.1,0.1
313.0,normal,0.1558,19.5,43.5,1.0,0.0
313.0,compromised,0.2935,88.0,102.0,1.03,0.03
314.0,normal,0.1585,25.0,49.0,1.0,0.0
314.0,compromised,0.7709,59.0,85.0,0.97,0.0
315.0,normal,0.1949,16.0,28.0,1.0,0.0
315.0,compromised,0.1132,4.0,35.0,0.97,0.0
316.0,normal,0.091,0.0,0.0,0.0,0.0
316.0,compromised,0.1325,12.5,27.5,0.99,0.0
317.0,normal,0.1662,2.0,32.0,1.0,0.0
317.0,compromised,0.1124,22.0,38.0,1.02,0.02
318.0,normal,0.0456,15.0,41.0,1.0,0.0
318.0,compromised,0.4931,59.0,75.0,1.07,0.07
319.0,normal,0.1203,23.0,36.0,1.0,0.0
319.0,compromised,0.8153,83.0,93.0,1.0,0.0
320.0,normal,0.1539,14.5,37.5,1.0,0.0
320.0,compromised,0.8562,69.33,69.33,1.01,0.01
321.0,normal,0.1107,16.5,53.5,1.0,0.0
321.0,compromised,0.4987,74.67,121.33,1.07,0.07
322.0,normal,0.0768,11.0,33.0,1.0,0.0
322.0,compromised,0.3451,55.0,65.0,1.03,0.03
323.0,normal,0.0934,5.0,18.0,1.0,0.0
323.0,compromised,0.2583,33.67,35.67,1.0,0.0
324.0,normal,0.1045,41.0,41.0,1.0,0.0
324.0,compromised,0.4186,63.67,82.33,1.0,0.0
325.0,normal,0.1616,26.0,44.0,1.0,0.0
325.0,compromised,0.9047,89.33,105.33,0.99,0.0
326.0,normal,0.0502,4.0,37.0,1.0,0.0
326.0,compromised,0.6422,93.0,108.0,1.04,0.04
327.0,normal,0.2255,25.0,25.0,1.0,0.0
327.0,compromised,0.3798,47.0,51.0,1.0,0.0
328.0,normal,0.142,12.0,25.0,1.0,0.0
328.0,compromised,0.0985,13.0,26.0,1.0,0.0
329.0,normal,0.1123,13.5,36.5,1.0,0.0
329.0,compromised,0.4415,43.0,60.0,1.07,0.07
330.0,normal,0.0684,21.5,30.5,1.0,0.0
330.0,compromised,0.4551,77.5,77.5,0.0,0.0
331.0,normal,0.238,28.0,41.0,1.0,0.0
331.0,compromised,0.4234,75.0,82.0,1.02,0.02
332.0,normal,0.1282,6.5,31.5,1.0,0.0
332.0,compromised,0.1797,52.0,82.0,1.0,0.0
333.0,normal,0.2004,11.0,27.0,1.0,0.0
333.0,compromised,0.109,12.0,28.0,0.99,0.0
334.0,normal,0.1226,22.5,45.5,1.0,0.0
334.0,compromised,0.1298,25.5,66.5,1.01,0.01
335.0,normal,0.1825,4.0,28.0,1.0,0.0
335.0,compromised,0.6201,71.33,71.33,1.14,0.14
336.0,normal,0.2277,0.0,0.0,1.0,0.0
336.0,compromised,0.7234,87.67,87.67,1.03,0.03
337.0,normal,0.0816,2.0,24.0,1.0,0.0
337.0,compromised,0.6565,75.67,90.33,1.02,0.02
338.0,normal,0.1556,19.0,30.0,1.0,0.0
338.0,compromised,0.2624,82.5,14.5,1.03,0.03
339.0,normal,0.0742,54.0,54.0,1.0,0.0
339.0,compromised,0.2484,101.67,103.67,1.03,0.03
340.0,normal,0.225,1.0,27.0,1.0,0.0
340.0,compromised,0.3193,0.0,0.0,1.04,0.04
341.0,normal,0.1006,8.0,44.0,1.0,0.0
341.0,compromised,0.707,81.0,97.0,0.97,0.0
342.0,normal,0.0828,17.0,48.0,1.0,0.0
342.0,compromised,0.0871,36.0,0.0,0.98,0.0
343.0,normal,0.3561,0.0,0.0,1.0,0.0
343.0,compromised,0.301,47.0,59.0,1.0,0.0
344.0,normal,0.1467,7.5,44.5,1.0,0.0
344.0,compromised,0.2348,46.67,61.33,1.06,0.06
345.0,normal,0.1629,30.0,31.0,1.0,0.0
345.0,compromised,0.1886,41.0,45.0,0.98,0.0
346.0,normal,0.1091,15.0,0.0,1.0,0.0
346.0,compromised,0.2975,74.67,101.33,1.03,0.03
347.0,normal,0.2312,5.0,32.0,1.0,0.0
347.0,compromised,0.5403,51.0,66.0,1.07,0.07
348.0,normal,0.1412,5.0,56.0,1.0,0.0
348.0,compromised,0.0948,3.5,56.5,1.01,0.01
349.0,normal,0.1031,31.0,42.0,1.0,0.0
349.0,compromised,0.6067,45.67,72.67,1.0,0.0
350.0,normal,0.1389,13.5,51.5,1.0,0.0
350.0,compromised,0.5623,77.67,98.33,1.06,0.06
351.0,normal,0.0715,5.0,31.0,1.0,0.0
351.0,compromised,0.5727,49.33,64.33,0.96,0.0
352.0,normal,0.0752,11.0,37.0,1.0,0.0
352.0,compromised,0.4279,71.67,95.33,1.07,0.07
353.0,normal,0.079,3.0,14.0,1.0,0.0
353.0,compromised,0.4745,46.33,47.67,1.06,0.06
354.0,normal,0.2097,1.5,15.5,1.0,0.0
354.0,compromised,0.0816,24.0,36.0,1.0,0.0
355.0,normal,0.1679,8.0,34.0,1.0,0.0
355.0,compromised,0.0937,20.0,46.0,1.0,0.0
356.0,normal,0.0527,11.0,37.0,1.0,0.0
356.0,compromised,0.9026,90.33,134.67,0.98,0.0
357.0,normal,0.1168,20.0,66.0,1.0,0.0
357.0,compromised,0.1363,53.0,53.0,1.05,0.05
358.0,normal,0.0784,61.0,15.0,1.0,0.0
358.0,compromised,0.1288,3.0,31.0,0.99,0.0
359.0,normal,0.1546,14.5,41.5,1.0,0.0
359.0,compromised,0.6674,52.67,62.67,1.01,0.01
360.0,normal,0.1012,0.0,0.0,0.0,0.0
360.0,compromised,0.3058,101.67,156.33,1.04,0.04
361.0,normal,0.2345,34.0,34.0,1.0,0.0
361.0,compromised,0.2083,6.0,29.0,1.07,0.07
362.0,normal,0.2691,33.0,33.0,1.0,0.0
362.0,compromised,0.1689,43.67,50.33,1.07,0.07
363.0,normal,0.0719,19.0,51.0,1.0,0.0
363.0,compromised,0.0805,37.5,45.5,0.99,0.0
364.0,normal,0.0702,18.0,38.0,1.0,0.0
364.0,compromised,1.1614,70.0,86.0,1.03,0.03
365.0,normal,0.1017,46.5,30.5,1.0,0.0
365.0,compromised,0.1415,12.0,14.0,0.99,0.0
366.0,normal,0.0486,34.5,49.5,1.0,0.0
366.0,compromised,0.2141,70.33,90.33,0.99,0.0
367.0,normal,0.2228,21.5,47.5,1.0,0.0
367.0,compromised,0.0694,30.0,30.0,0.98,0.0
368.0,normal,0.167,2.0,38.0,1.0,0.0
368.0,compromised,0.6782,62.33,80.67,1.08,0.08
369.0,normal,0.152,20.0,33.0,1.0,0.0
369.0,compromised,0.4929,39.67,55.33,0.99,0.0
370.0,normal,0.1836,27.0,38.0,1.0,0.0
370.0,compromised,0.5181,70.33,82.33,1.02,0.02
371.0,normal,0.3206,17.5,27.5,1.0,0.0
371.0,compromised,0.1498,10.5,33.5,1.0,0.0
372.0,normal,0.1254,21.5,43.5,1.0,0.0
372.0,compromised,0.1935,12.5,25.5,1.07,0.07
373.0,normal,0.0744,5.0,44.0,1.0,0.0
373.0,compromised,0.2523,104.0,130.0,1.07,0.07
374.0,normal,0.1214,43.0,43.0,1.0,0.0
374.0,compromised,0.4168,76.67,76.67,1.06,0.06
375.0,normal,0.126,10.5,37.5,1.0,0.0
375.0,compromised,0.2224,13.0,53.0,1.03,0.03
376.0,normal,0.1237,38.0,38.0,1.0,0.0
376.0,compromised,0.2902,10.5,55.5,1.03,0.03
377.0,normal,0.1295,8.0,42.0,1.0,0.0
377.0,compromised,0.4193,47.67,59.67,1.0,0.0
378.0,normal,0.0568,36.5,60.5,1.0,0.0
378.0,compromised,0.1397,1.5,28.5,1.0,0.0
379.0,normal,0.0554,22.0,48.0,1.0,0.0
379.0,compromised,0.4758,72.0,79.0,1.02,0.02
380.0,normal,0.2069,19.0,25.0,1.0,0.0
380.0,compromised,0.4007,50.67,50.67,1.0,0.0
381.0,normal,0.0836,24.0,37.0,1.0,0.0
381.0,compromised,0.5517,96.33,113.33,1.04,0.04
382.0,normal,0.0852,9.0,46.0,1.0,0.0
382.0,compromised,0.1339,36.5,8.5,1.03,0.03
383.0,normal,0.2201,3.5,27.5,1.0,0.0
383.0,compromised,0.2602,48.67,48.67,1.0,0.0
384.0,normal,0.0877,31.5,53.5,1.0,0.0
384.0,compromised,0.8241,75.0,104.0,1.04,0.04
385.0,normal,0.0958,1.0,49.0,1.0,0.0
385.0,compromised,0.3414,42.33,58.33,1.0,0.0
386.0,normal,0.1689,23.5,12.5,1.0,0.0
386.0,compromised,0.2531,9.0,43.0,1.06,0.06
387.0,normal,0.243,13.0,26.0,1.0,0.0
387.0,compromised,0.2545,41.33,56.33,1.03,0.03
388.0,normal,0.1996,11.5,55.5,1.0,0.0
388.0,compromised,1.1627,93.0,93.0,1.06,0.06
389.0,normal,0.13,3.0,21.0,1.0,0.0
389.0,compromised,0.1902,29.5,40.5,1.0,0.0
390.0,normal,0.148,16.5,39.5,1.0,0.0
390.0,compromised,0.7287,75.0,76.0,1.0,0.0
391.0,normal,0.1767,34.5,36.5,1.0,0.0
391.0,compromised,0.1314,27.0,41.0,0.99,0.0
392.0,normal,0.0612,26.0,39.0,1.0,0.0
392.0,compromised,0.2757,73.67,91.67,1.06,0.06
393.0,normal,0.1068,8.5,38.5,1.0,0.0
393.0,compromised,0.5372,84.33,107.33,1.03,0.03
394.0,normal,0.0973,25.5,45.5,1.0,0.0
394.0,compromised,0.6268,57.67,76.67,1.09,0.09
395.0,normal,0.1767,33.5,55.5,1.0,0.0
395.0,compromised,0.1255,32.0,41.0,0.99,0.0
396.0,normal,0.0879,30.5,48.5,1.0,0.0
396.0,compromised,0.695,72.33,95.33,1.05,0.05
397.0,normal,0.2018,23.0,34.0,1.0,0.0
397.0,compromised,0.2953,14.5,60.5,1.03,0.03
398.0,normal,0.0746,34.0,45.0,1.0,0.0
398.0,compromised,0.7418,68.33,95.67,1.04,0.04
399.0,normal,0.091,13.0,37.0,1.0,0.0
399.0,compromised,0.609,73.0,73.0,1.02,0.02
400.0,normal,0.2183,8.0,42.0,1.0,0.0
400.0,compromised,0.3353,66.0,71.0,0.99,0.0
401.0,normal,0.0642,15.0,51.0,1.0,0.0
401.0,compromised,0.362,74.0,89.0,1.04,0.04
402.0,normal,0.2548,32.0,32.0,1.0,0.0
402.0,compromised,0.3399,32.33,32.33,1.0,0.0
403.0,normal,0.2482,16.0,39.0,1.0,0.0
403.0,compromised,0.3834,46.33,67.33,0.99,0.0
404.0,normal,0.176,0.0,0.0,0.0,0.0
404.0,compromised,0.2532,1.0,45.0,1.05,0.05
405.0,normal,0.1904,31.0,21.0,1.0,0.0
405.0,compromised,0.1439,15.5,36.5,1.0,0.0
406.0,normal,0.1669,7.0,38.0,1.0,0.0
406.0,compromised,0.4747,53.67,77.67,1.0,0.0
407.0,normal,0.1006,43.5,45.5,1.0,0.0
407.0,compromised,0.2573,47.67,49.67,1.03,0.03
408.0,normal,0.1026,29.5,39.5,1.0,0.0
408.0,compromised,0.8646,76.67,94.33,1.06,0.06
409.0,normal,0.1786,35.5,55.5,1.0,0.0
409.0,compromised,0.1471,16.0,54.0,1.07,0.07
410.0,normal,0.2498,1.0,30.0,1.0,0.0
410.0,compromised,0.5999,37.5,59.5,1.05,0.05
411.0,normal,0.1943,15.0,34.0,1.0,0.0
411.0,compromised,0.1342,19.0,43.0,1.04,0.04
412.0,normal,0.0944,5.0,34.0,1.0,0.0
412.0,compromised,0.1391,45.5,45.5,1.04,0.04
413.0,normal,0.091,5.5,40.5,1.0,0.0
413.0,compromised,0.2644,45.0,69.0,1.14,0.14
414.0,normal,0.0975,16.5,49.5,1.0,0.0
414.0,compromised,0.2548,0.0,0.0,0.0,0.0
415.0,normal,0.1146,23.0,41.0,1.0,0.0
415.0,compromised,0.1771,3.5,36.5,1.02,0.02
416.0,normal,0.0834,31.5,49.5,1.0,0.0
416.0,compromised,0.1514,19.0,43.0,0.99,0.0
417.0,normal,0.1184,29.0,28.0,1.0,0.0
417.0,compromised,0.1224,16.0,36.0,1.02,0.02
418.0,normal,0.0768,45.5,47.5,1.0,0.0
418.0,compromised,0.4056,56.67,95.33,1.07,0.07
419.0,normal,0.0993,12.0,38.0,1.0,0.0
419.0,compromised,0.7937,97.67,111.33,1.0,0.0
420.0,normal,0.0793,14.0,43.0,1.0,0.0
420.0,compromised,0.0766,44.0,62.0,1.02,0.02
421.0,normal,0.1427,2.0,39.0,1.0,0.0
421.0,compromised,0.7549,67.0,87.0,1.0,0.0
422.0,normal,0.1315,19.5,37.5,1.0,0.0
422.0,compromised,0.2533,110.5,110.5,1.09,0.09
423.0,normal,0.1139,32.0,46.0,1.0,0.0
423.0,compromised,0.1244,0.5,15.5,1.02,0.02
424.0,normal,0.0847,34.0,34.0,1.0,0.0
424.0,compromised,0.2927,47.67,47.67,1.04,0.04
425.0,normal,0.2309,15.0,39.0,1.0,0.0
425.0,compromised,0.4045,10.0,20.0,1.05,0.05
426.0,normal,0.1237,38.0,43.0,1.0,0.0
426.0,compromised,1.0193,83.0,99.0,1.03,0.03
427.0,normal,0.0597,32.0,45.0,1.0,0.0
427.0,compromised,0.064,34.5,56.5,0.99,0.0
428.0,normal,0.3071,1.0,38.0,1.0,0.0
428.0,compromised,1.9304,66.5,66.5,1.1,0.1
429.0,normal,0.1562,37.0,35.0,1.0,0.0
429.0,compromised,0.2614,68.33,70.33,1.0,0.0
430.0,normal,0.1217,14.5,36.5,1.0,0.0
430.0,compromised,0.0884,9.0,24.0,1.0,0.0
431.0,normal,0.1342,36.0,49.0,1.0,0.0
431.0,compromised,1.0969,81.0,81.0,0.0,0.0
432.0,normal,0.0687,7.0,22.0,1.0,0.0
432.0,compromised,0.1636,34.67,40.33,1.0,0.0
433.0,normal,0.0612,3.0,27.0,1.0,0.0
433.0,compromised,0.8229,77.67,90.33,1.08,0.08
434.0,normal,0.2242,3.0,36.0,1.0,0.0
434.0,compromised,0.2678,54.67,72.33,0.98,0.0
435.0,normal,0.1511,35.0,35.0,1.0,0.0
435.0,compromised,0.2099,33.5,59.5,1.06,0.06
436.0,normal,0.1914,2.0,24.0,1.0,0.0
436.0,compromised,0.1288,47.67,64.33,0.98,0.0
437.0,normal,0.1638,19.5,39.5,1.0,0.0
437.0,compromised,0.1365,29.5,42.5,1.03,0.03
438.0,normal,0.1306,2.5,36.5,1.0,0.0
438.0,compromised,0.6538,82.67,107.33,1.08,0.08
439.0,normal,0.188,41.0,41.0,1.0,0.0
439.0,compromised,0.1856,82.0,82.0,1.04,0.04
440.0,normal,0.1004,36.0,36.0,1.0,0.0
440.0,compromised,0.9131,72.67,86.67,1.02,0.02
441.0,normal,0.1056,6.0,44.0,1.0,0.0
441.0,compromised,0.1937,66.0,66.0,1.05,0.05
442.0,normal,0.2204,6.0,20.0,1.0,0.0
442.0,compromised,0.0448,29.0,47.0,0.99,0.0
443.0,normal,0.124,7.0,31.0,1.0,0.0
443.0,compromised,0.2075,56.33,75.67,1.08,0.08
444.0,normal,0.1324,6.0,22.0,1.0,0.0
444.0,compromised,0.2004,5.0,23.0,1.08,0.08
445.0,normal,0.2035,34.0,34.0,1.0,0.0
445.0,compromised,0.5111,50.67,50.67,1.08,0.08
446.0,normal,0.2911,0.0,0.0,0.0,0.0
446.0,compromised,0.2169,47.33,47.33,1.0,0.0
447.0,normal,0.1193,14.0,25.0,1.0,0.0
447.0,compromised,0.3807,58.67,75.33,1.01,0.01
448.0,normal,0.1662,15.0,23.0,1.0,0.0
448.0,compromised,0.1704,2.0,17.0,1.05,0.05
449.0,normal,0.1873,2.0,23.0,1.0,0.0
449.0,compromised,0.2914,57.33,57.33,1.05,0.05
450.0,normal,0.0988,37.0,37.0,1.0,0.0
450.0,compromised,0.2523,63.0,69.0,1.03,0.03
451.0,normal,0.1628,12.0,35.0,1.0,0.0
451.0,compromised,0.3933,66.67,64.67,0.99,0.0
452.0,normal,0.1056,40.0,40.0,1.0,0.0
452.0,compromised,0.0935,38.0,38.0,1.05,0.05
453.0,normal,0.198,44.0,47.0,1.0,0.0
453.0,compromised,0.8374,58.67,74.67,1.03,0.03
454.0,normal,0.1649,6.0,18.0,1.0,0.0
454.0,compromised,0.169,1.0,20.0,1.05,0.05
455.0,normal,0.1356,48.0,48.0,1.0,0.0
455.0,compromised,0.6269,71.33,71.33,1.0,0.0
456.0,normal,0.1316,6.0,23.0,1.0,0.0
456.0,compromised,0.2705,2.0,28.0,1.04,0.04
457.0,normal,0.2465,12.0,28.0,1.0,0.0
457.0,compromised,0.1796,17.5,32.5,1.06,0.06
458.0,normal,0.2207,54.0,12.0,1.0,0.0
458.0,compromised,0.5499,55.67,61.33,0.98,0.0
459.0,normal,0.0944,16.0,27.0,1.0,0.0
459.0,compromised,0.2023,52.67,52.67,1.03,0.03
460.0,normal,0.1109,9.5,51.5,1.0,0.0
460.0,compromised,0.2434,90.33,100.67,1.05,0.05
461.0,normal,0.1604,15.0,26.0,1.0,0.0
461.0,compromised,0.2552,32.67,32.67,1.0,0.0
462.0,normal,0.1133,17.5,24.5,1.0,0.0
462.0,compromised,0.3219,24.0,44.0,1.08,0.08
463.0,normal,0.1385,52.0,52.0,1.0,0.0
463.0,compromised,0.2142,92.67,92.67,1.01,0.01
464.0,normal,0.2521,35.0,55.0,1.0,0.0
464.0,compromised,0.1111,53.0,58.0,1.03,0.03
465.0,normal,0.066,19.0,29.0,1.0,0.0
465.0,compromised,0.238,67.33,67.33,1.07,0.07
466.0,normal,0.1144,14.5,57.5,1.0,0.0
466.0,compromised,0.0951,66.33,87.67,1.0,0.0
467.0,normal,0.184,45.0,45.0,1.0,0.0
467.0,compromised,0.3701,74.33,75.33,1.06,0.06
468.0,normal,0.1256,36.0,36.0,1.0,0.0
468.0,compromised,0.096,26.0,26.0,1.05,0.05
469.0,normal,0.0972,50.0,50.0,1.0,0.0
469.0,compromised,0.3297,72.0,72.0,0.99,0.0
470.0,normal,0.3393,22.0,35.0,1.0,0.0
470.0,compromised,0.4602,111.0,97.0,1.06,0.06
471.0,normal,0.2275,9.5,45.5,1.0,0.0
471.0,compromised,0.1321,3.0,27.0,0.99,0.0
472.0,normal,0.0523,22.5,46.5,1.0,0.0
472.0,compromised,0.3566,69.33,69.33,1.03,0.03
473.0,normal,0.145,1.0,25.0,1.0,0.0
473.0,compromised,0.1294,37.0,54.0,1.0,0.0
474.0,normal,0.1158,15.0,38.0,1.0,0.0
474.0,compromised,1.0426,113.33,101.67,1.06,0.06
475.0,normal,0.0642,21.0,34.0,1.0,0.0
475.0,compromised,0.0933,18.0,40.0,1.02,0.02
476.0,normal,0.2347,29.5,39.5,1.0,0.0
476.0,compromised,0.1933,21.0,42.0,1.05,0.05
477.0,normal,0.112,39.0,39.0,1.0,0.0
477.0,compromised,0.4814,67.33,63.0,1.0,0.0
478.0,normal,0.1019,5.0,53.0,1.0,0.0
478.0,compromised,0.3657,75.33,99.33,1.08,0.08
479.0,normal,0.1059,26.0,26.0,1.0,0.0
479.0,compromised,0.2685,52.5,52.5,1.05,0.05
480.0,normal,0.1562,1.0,33.0,1.0,0.0
480.0,compromised,0.4392,39.67,44.67,1.01,0.01
481.0,normal,0.1227,29.0,55.0,1.0,0.0
481.0,compromised,0.4876,62.0,88.0,0.98,0.0
482.0,normal,0.0903,1.5,42.5,1.0,0.0
482.0,compromised,0.1177,52.0,59.0,0.99,0.0
483.0,normal,0.1449,17.0,30.0,1.0,0.0
483.0,compromised,0.1105,0.0,0.0,1.0,0.0
484.0,normal,0.2671,11.5,30.5,1.0,0.0
484.0,compromised,0.4227,47.67,65.33,1.0,0.0
485.0,normal,0.2068,25.0,39.0,1.0,0.0
485.0,compromised,0.3548,5.0,29.0,1.02,0.02
486.0,normal,0.1696,5.0,51.0,1.0,0.0
486.0,compromised,0.6531,68.67,80.33,1.0,0.0
487.0,normal,0.152,15.5,36.5,1.0,0.0
487.0,compromised,0.3459,32.5,35.5,1.1,0.1
488.0,normal,0.1936,26.0,39.0,1.0,0.0
488.0,compromised,0.2574,55.33,69.67,1.07,0.07
489.0,normal,0.1767,22.0,56.0,1.0,0.0
489.0,compromised,0.2641,74.67,105.67,1.08,0.08
490.0,normal,0.105,1.5,40.5,1.0,0.0
490.0,compromised,0.6452,68.0,69.0,0.98,0.0
